Date,Open,High,Low,Close,Adj Close,Volume
1967-03-27,90.940002,91.720001,90.190002,90.870003,90.870003,9260000
1967-03-28,90.870003,91.620003,90.230003,90.910004,90.910004,8940000
1967-03-29,90.910004,91.449997,90.169998,90.730003,90.730003,8430000
1967-03-30,90.730003,91.32,90.059998,90.699997,90.699997,8340000
1967-03-31,90.699997,91.150002,89.75,90.199997,90.199997,8130000
1967-04-03,90.199997,90.370003,88.760002,89.239998,89.239998,8530000
1967-04-04,89.239998,89.93,88.449997,89.220001,89.220001,8750000
1967-04-05,89.220001,90.309998,88.91999799999998,89.790001,89.790001,8810000
1967-04-06,89.790001,90.739998,89.440002,89.940002,89.940002,9470000
1967-04-07,89.940002,90.599998,88.959999,89.360001,89.360001,9090000
1967-04-10,89.32,89.32,87.860001,88.239998,88.239998,8110000
1967-04-11,88.239998,89.339996,87.91999799999998,88.879997,88.879997,7710000
1967-04-12,88.879997,89.540001,88.360001,88.779999,88.779999,7750000
1967-04-13,88.779999,89.860001,88.489998,89.459999,89.459999,7610000
1967-04-14,89.459999,91.080002,89.260002,90.43,90.43,8810000
1967-04-17,90.43,91.779999,90.18,91.07,91.07,9070000
1967-04-18,91.07,92.309998,90.699997,91.860001,91.860001,10500000
1967-04-19,91.860001,92.730003,91.25,91.940002,91.940002,10860000
1967-04-20,91.940002,92.610001,91.209999,92.110001,92.110001,9690000
1967-04-21,92.110001,92.900002,91.480003,92.300003,92.300003,10210000
1967-04-24,92.300003,93.449997,91.779999,92.620003,92.620003,10250000
1967-04-25,92.620003,93.57,92.010002,93.110001,93.110001,10420000
1967-04-26,93.110001,93.989998,92.440002,93.019997,93.019997,10560000
1967-04-27,93.019997,94.25,92.410004,93.809998,93.809998,10250000
1967-04-28,93.809998,94.769997,93.330002,94.010002,94.010002,11200000
1967-05-01,94.010002,94.599998,93.080002,93.839996,93.839996,9410000
1967-05-02,93.839996,94.419998,93.059998,93.669998,93.669998,10260000
1967-05-03,93.669998,94.480003,92.940002,93.910004,93.910004,11550000
1967-05-04,93.910004,94.919998,93.410004,94.32,94.32,12850000
1967-05-05,94.32,95.139999,93.639999,94.440002,94.440002,10630000
1967-05-08,94.440002,95.220001,93.709999,94.580002,94.580002,10330000
1967-05-09,94.580002,95.25,93.279999,93.599998,93.599998,10830000
1967-05-10,93.599998,94.040001,92.510002,93.349998,93.349998,10410000
1967-05-11,93.349998,94.370003,92.900002,93.75,93.75,10320000
1967-05-12,93.75,94.449997,92.940002,93.480003,93.480003,10470000
1967-05-15,93.480003,93.75,92.269997,92.709999,92.709999,8320000
1967-05-16,92.709999,93.849998,92.190002,93.139999,93.139999,10700000
1967-05-17,93.139999,93.75,92.339996,92.779999,92.779999,9560000
1967-05-18,92.779999,93.300003,91.980003,92.529999,92.529999,10290000
1967-05-19,92.529999,92.860001,91.400002,92.07,92.07,10560000
1967-05-22,92.07,92.400002,90.830002,91.669998,91.669998,9600000
1967-05-23,91.669998,92.07,90.580002,91.230003,91.230003,9810000
1967-05-24,91.230003,91.360001,89.68,90.18,90.18,10290000
1967-05-25,90.18,91.839996,90.040001,91.190002,91.190002,8960000
1967-05-26,91.190002,91.699997,90.339996,90.980003,90.980003,7810000
1967-05-29,90.980003,91.220001,89.91999799999998,90.489998,90.489998,6590000
1967-05-31,90.389999,90.389999,88.709999,89.08000200000002,89.08000200000002,8870000
1967-06-01,89.08000200000002,90.760002,88.809998,90.230003,90.230003,9040000
1967-06-02,90.230003,90.900002,89.269997,89.790001,89.790001,8070000
1967-06-05,89.559998,89.559998,87.190002,88.43,88.43,11110000
1967-06-06,88.480003,90.589996,88.480003,90.230003,90.230003,9230000
1967-06-07,90.230003,91.75,89.91999799999998,90.910004,90.910004,10170000
1967-06-08,90.910004,91.779999,90.239998,91.400002,91.400002,8300000
1967-06-09,91.400002,92.260002,90.769997,91.559998,91.559998,9650000
1967-06-12,91.559998,92.660004,91.120003,92.040001,92.040001,10230000
1967-06-13,92.040001,93.269997,91.650002,92.620003,92.620003,11570000
1967-06-14,92.620003,93.209999,91.809998,92.400002,92.400002,10960000
1967-06-15,92.400002,93.260002,91.760002,92.489998,92.489998,11240000
1967-06-16,92.489998,93.279999,91.980003,92.540001,92.540001,10740000
1967-06-19,92.510002,92.510002,92.510002,92.510002,92.510002,8570000
1967-06-20,92.480003,92.480003,92.480003,92.480003,92.480003,10350000
1967-06-21,92.199997,92.199997,92.199997,92.199997,92.199997,9760000
1967-06-22,91.970001,91.970001,91.970001,91.970001,91.970001,9550000
1967-06-23,92.0,92.0,92.0,92.0,92.0,9130000
1967-06-26,91.639999,91.639999,91.639999,91.639999,91.639999,9040000
1967-06-27,91.300003,91.300003,91.300003,91.300003,91.300003,8780000
1967-06-28,91.309998,91.309998,91.309998,91.309998,91.309998,9310000
1967-06-29,90.849998,90.849998,90.849998,90.849998,90.849998,9940000
1967-06-30,90.639999,90.639999,90.639999,90.639999,90.639999,7850000
1967-07-03,90.639999,91.32,90.120003,90.910004,90.910004,6040000
1967-07-05,90.910004,91.910004,90.559998,91.360001,91.360001,9170000
1967-07-06,91.360001,92.029999,90.639999,91.32,91.32,10170000
1967-07-07,91.32,92.279999,90.760002,91.690002,91.690002,11540000
1967-07-10,91.690002,92.800003,91.110001,92.050003,92.050003,12130000
1967-07-11,92.050003,93.160004,91.580002,92.480003,92.480003,12400000
1967-07-12,92.480003,93.099998,91.620003,92.400002,92.400002,11240000
1967-07-13,92.400002,93.169998,91.82,92.419998,92.419998,10730000
1967-07-14,92.419998,93.349998,91.870003,92.739998,92.739998,10880000
1967-07-17,92.739998,93.529999,92.099998,92.75,92.75,10390000
1967-07-18,92.75,94.050003,92.300003,93.5,93.5,12060000
1967-07-19,93.5,94.400002,92.830002,93.650002,93.650002,12850000
1967-07-20,93.650002,94.489998,93.010002,93.849998,93.849998,11160000
1967-07-21,93.849998,94.919998,93.239998,94.040001,94.040001,11710000
1967-07-24,94.040001,94.68,92.910004,93.730003,93.730003,9580000
1967-07-25,93.730003,94.559998,93.029999,93.239998,93.239998,9890000
1967-07-26,93.239998,94.709999,93.120003,94.059998,94.059998,11160000
1967-07-27,94.059998,95.190002,93.510002,94.349998,94.349998,12400000
1967-07-28,94.349998,95.230003,93.769997,94.489998,94.489998,10900000
1967-07-31,94.489998,95.510002,94.010002,94.75,94.75,10330000
1967-08-01,94.75,95.839996,94.199997,95.370003,95.370003,12290000
1967-08-02,95.370003,96.639999,95.029999,95.779999,95.779999,13510000
1967-08-03,95.779999,96.360001,94.419998,95.660004,95.660004,13440000
1967-08-04,95.660004,96.540001,95.150002,95.830002,95.830002,11130000
1967-08-07,95.830002,96.43,95.019997,95.580002,95.580002,10160000
1967-08-08,95.580002,96.279999,95.040001,95.690002,95.690002,8970000
1967-08-09,95.690002,96.470001,95.110001,95.779999,95.779999,10100000
1967-08-10,95.779999,96.669998,95.050003,95.529999,95.529999,9040000
1967-08-11,95.529999,95.980003,94.620003,95.150002,95.150002,8250000
1967-08-14,95.150002,95.400002,94.019997,94.639999,94.639999,7990000
1967-08-15,94.639999,95.540001,94.18,94.769997,94.769997,8710000
1967-08-16,94.769997,95.150002,93.93,94.550003,94.550003,8220000
1967-08-17,94.550003,95.330002,94.110001,94.629997,94.629997,8790000
1967-08-18,94.629997,95.400002,94.160004,94.779999,94.779999,8250000
1967-08-21,94.779999,95.220001,93.790001,94.25,94.25,8600000
1967-08-22,94.25,94.720001,93.349998,93.739998,93.739998,7940000
1967-08-23,93.739998,94.150002,92.769997,93.610001,93.610001,8760000
1967-08-24,93.610001,94.279999,92.769997,93.089996,93.089996,7740000
1967-08-25,93.089996,93.379997,92.040001,92.699997,92.699997,7250000
1967-08-28,92.699997,93.309998,92.010002,92.639999,92.639999,6270000
1967-08-29,92.639999,93.580002,92.169998,92.879997,92.879997,6350000
1967-08-30,92.879997,93.669998,92.43,93.07,93.07,7200000
1967-08-31,93.07,94.190002,92.839996,93.639999,93.639999,8840000
1967-09-01,93.639999,94.209999,93.0,93.68,93.68,7460000
1967-09-05,93.68,94.699997,93.360001,94.209999,94.209999,8320000
1967-09-06,94.209999,95.059998,93.720001,94.389999,94.389999,9550000
1967-09-07,94.389999,94.949997,93.699997,94.330002,94.330002,8910000
1967-09-08,94.330002,95.040001,93.699997,94.360001,94.360001,9300000
1967-09-11,94.360001,95.260002,93.879997,94.540001,94.540001,9170000
1967-09-12,94.540001,95.480003,94.010002,94.989998,94.989998,9930000
1967-09-13,94.989998,96.620003,94.800003,95.989998,95.989998,12400000
1967-09-14,95.989998,97.400002,95.589996,96.199997,96.199997,12220000
1967-09-15,96.199997,96.940002,95.470001,96.269997,96.269997,10270000
1967-09-18,96.269997,97.309998,95.730003,96.529999,96.529999,11620000
1967-09-19,96.529999,97.349998,95.839996,96.169998,96.169998,11540000
1967-09-20,96.169998,96.839996,95.389999,96.129997,96.129997,10980000
1967-09-21,96.129997,97.5,95.669998,96.75,96.75,11290000
1967-09-22,96.75,97.610001,96.110001,97.0,97.0,11160000
1967-09-25,97.0,98.309998,96.739998,97.589996,97.589996,10910000
1967-09-26,97.589996,98.199997,96.400002,96.760002,96.760002,10940000
1967-09-27,96.760002,97.540001,96.0,96.790001,96.790001,8810000
1967-09-28,96.790001,97.589996,96.190002,96.790001,96.790001,10470000
1967-09-29,96.790001,97.370003,96.059998,96.709999,96.709999,9710000
1967-10-02,96.709999,97.25,95.82,96.32,96.32,9240000
1967-10-03,96.32,97.230003,95.75,96.650002,96.650002,10320000
1967-10-04,96.650002,97.470001,95.940002,96.43,96.43,11520000
1967-10-05,96.43,97.25,95.889999,96.669998,96.669998,8490000
1967-10-06,96.669998,97.830002,96.339996,97.260002,97.260002,9830000
1967-10-09,97.260002,98.25,96.699997,97.510002,97.510002,11180000
1967-10-10,97.510002,98.150002,96.379997,96.839996,96.839996,12000000
1967-10-11,96.839996,97.339996,95.699997,96.370003,96.370003,11230000
1967-10-12,96.370003,96.699997,95.32,95.75,95.75,7770000
1967-10-13,95.75,96.690002,95.160004,96.0,96.0,9040000
1967-10-16,96.0,96.550003,94.849998,95.25,95.25,9080000
1967-10-17,95.25,95.919998,94.190002,95.0,95.0,10290000
1967-10-18,95.0,95.82,94.339996,95.25,95.25,10500000
1967-10-19,95.25,96.459999,94.860001,95.43,95.43,11620000
1967-10-20,95.43,96.120003,94.620003,95.379997,95.379997,9510000
1967-10-23,95.379997,95.690002,93.919998,94.959999,94.959999,9680000
1967-10-24,94.959999,95.980003,94.050003,94.419998,94.419998,11110000
1967-10-25,94.419998,95.18,93.470001,94.519997,94.519997,10300000
1967-10-26,94.519997,95.559998,93.989998,94.940002,94.940002,9920000
1967-10-27,94.940002,95.790001,94.309998,94.959999,94.959999,9880000
1967-10-30,94.959999,95.669998,94.139999,94.790001,94.790001,10250000
1967-10-31,94.790001,95.25,93.290001,93.300003,93.300003,12020000
1967-11-01,93.300003,94.209999,92.449997,92.709999,92.709999,10930000
1967-11-02,92.709999,93.690002,91.849998,92.339996,92.339996,10760000
1967-11-03,92.339996,92.900002,91.330002,91.779999,91.779999,8800000
1967-11-06,91.779999,92.230003,90.389999,91.480003,91.480003,10320000
1967-11-08,91.480003,93.07,90.800003,91.139999,91.139999,12630000
1967-11-09,91.139999,92.25,90.610001,91.589996,91.589996,8890000
1967-11-10,91.589996,92.839996,91.290001,92.209999,92.209999,9960000
1967-11-13,92.209999,93.230003,91.459999,91.970001,91.970001,10130000
1967-11-14,91.970001,92.489998,90.809998,91.389999,91.389999,10350000
1967-11-15,91.389999,92.25,90.440002,91.760002,91.760002,10000000
1967-11-16,91.760002,93.279999,91.5,92.599998,92.599998,10570000
1967-11-17,92.599998,93.620003,92.019997,92.82,92.82,10050000
1967-11-20,92.379997,92.379997,90.089996,91.650002,91.650002,12750000
1967-11-21,91.650002,93.709999,91.639999,93.099998,93.099998,12300000
1967-11-22,93.099998,94.410004,92.699997,93.650002,93.650002,12180000
1967-11-24,93.650002,94.459999,92.739998,93.900002,93.900002,9470000
1967-11-27,93.900002,94.800003,93.32,94.169998,94.169998,10040000
1967-11-28,94.169998,95.080002,93.57,94.489998,94.489998,11040000
1967-11-29,94.489998,95.510002,93.849998,94.470001,94.470001,11400000
1967-11-30,94.470001,94.940002,93.489998,94.0,94.0,8860000
1967-12-01,94.0,94.949997,93.410004,94.5,94.5,9740000
1967-12-04,94.5,95.68,94.089996,95.099998,95.099998,11740000
1967-12-05,95.099998,96.269997,94.519997,95.230003,95.230003,12940000
1967-12-06,95.230003,96.160004,94.099998,95.639999,95.639999,11940000
1967-12-07,95.639999,96.669998,95.040001,95.529999,95.529999,12490000
1967-12-08,95.529999,96.25,94.779999,95.419998,95.419998,10710000
1967-12-11,95.419998,95.989998,94.5,95.120003,95.120003,10500000
1967-12-12,95.120003,95.779999,94.339996,95.010002,95.010002,10860000
1967-12-13,95.010002,96.0,94.580002,95.339996,95.339996,12480000
1967-12-14,95.339996,96.349998,94.849998,95.470001,95.470001,12310000
1967-12-15,95.470001,96.199997,94.510002,95.029999,95.029999,11530000
1967-12-18,95.029999,95.879997,94.169998,94.769997,94.769997,10320000
1967-12-19,94.769997,95.410004,94.0,94.629997,94.629997,10610000
1967-12-20,94.629997,95.75,94.169998,95.150002,95.150002,11390000
1967-12-21,95.150002,96.25,94.690002,95.379997,95.379997,11010000
1967-12-22,95.379997,96.110001,94.610001,95.199997,95.199997,9570000
1967-12-26,95.199997,96.019997,94.610001,95.260002,95.260002,9150000
1967-12-27,95.260002,96.419998,94.82,95.910004,95.910004,12690000
1967-12-28,95.910004,96.650002,94.910004,95.889999,95.889999,12530000
1967-12-29,95.889999,96.900002,95.849998,96.470001,96.470001,14950000
1968-01-02,96.470001,97.330002,95.309998,96.110001,96.110001,11080000
1968-01-03,96.110001,96.949997,95.040001,95.669998,95.669998,12650000
1968-01-04,95.669998,96.230003,94.309998,95.360001,95.360001,13440000
1968-01-05,95.360001,96.660004,94.970001,95.940002,95.940002,11880000
1968-01-08,95.940002,97.400002,95.540001,96.620003,96.620003,14260000
1968-01-09,96.620003,97.839996,95.889999,96.5,96.5,13720000
1968-01-10,96.5,97.260002,95.660004,96.519997,96.519997,11670000
1968-01-11,96.519997,97.82,95.879997,96.620003,96.620003,13220000
1968-01-12,96.620003,97.440002,95.870003,96.720001,96.720001,13080000
1968-01-15,96.720001,97.459999,95.849998,96.419998,96.419998,12640000
1968-01-16,96.419998,96.910004,95.32,95.82,95.82,12340000
1968-01-17,95.82,96.410004,94.779999,95.639999,95.639999,12910000
1968-01-18,95.639999,96.660004,95.010002,95.559998,95.559998,13840000
1968-01-19,95.559998,96.220001,94.599998,95.239998,95.239998,11950000
1968-01-22,95.239998,95.400002,93.550003,94.029999,94.029999,10630000
1968-01-23,94.029999,94.660004,92.879997,93.660004,93.660004,11030000
1968-01-24,93.660004,94.120003,92.449997,93.169998,93.169998,10570000
1968-01-25,93.169998,94.110001,91.959999,93.300003,93.300003,12410000
1968-01-26,93.300003,94.339996,92.769997,93.449997,93.449997,9980000
1968-01-29,93.449997,94.379997,92.709999,93.349998,93.349998,9950000
1968-01-30,93.349998,93.709999,92.18,92.889999,92.889999,10110000
1968-01-31,92.889999,93.260002,91.269997,92.239998,92.239998,9410000
1968-02-01,92.239998,93.139999,91.57,92.559998,92.559998,10590000
1968-02-02,92.559998,93.440002,91.690002,92.269997,92.269997,10120000
1968-02-05,92.269997,92.720001,91.239998,91.870003,91.870003,8980000
1968-02-06,91.870003,92.519997,91.150002,91.900002,91.900002,8560000
1968-02-07,91.900002,92.739998,91.480003,92.059998,92.059998,8380000
1968-02-08,92.059998,92.400002,90.599998,90.900002,90.900002,9660000
1968-02-09,90.900002,91.0,89.230003,89.860001,89.860001,11850000
1968-02-13,89.860001,90.459999,86.730003,89.07,89.07,10830000
1968-02-14,89.07,90.599998,88.660004,90.139999,90.139999,11390000
1968-02-15,90.300003,90.300003,90.300003,90.300003,90.300003,9770000
1968-02-16,90.300003,90.620003,89.279999,89.959999,89.959999,9070000
1968-02-19,89.959999,90.870003,89.41999799999998,90.309998,90.309998,7270000
1968-02-20,90.309998,91.339996,89.949997,91.239998,91.239998,8800000
1968-02-21,91.239998,91.870003,90.540001,91.239998,91.239998,9170000
1968-02-23,91.239998,91.800003,90.279999,90.889999,90.889999,8810000
1968-02-26,90.889999,91.080002,89.66999799999998,90.18,90.18,7810000
1968-02-27,90.18,90.910004,89.559998,90.529999,90.529999,7600000
1968-02-28,90.529999,91.190002,89.709999,90.080002,90.080002,8020000
1968-02-29,90.080002,90.239998,88.93,89.360001,89.360001,7700000
1968-03-01,89.360001,89.82,88.58000200000002,89.110001,89.110001,8610000
1968-03-04,89.110001,89.33000200000002,87.519997,87.91999799999998,87.91999799999998,10590000
1968-03-05,87.91999799999998,88.720001,86.989998,87.720001,87.720001,11440000
1968-03-06,87.720001,89.760002,87.639999,89.260002,89.260002,9900000
1968-03-07,89.260002,89.980003,88.440002,89.099998,89.099998,8630000
1968-03-08,89.099998,89.57,88.230003,89.029999,89.029999,7410000
1968-03-11,89.029999,90.559998,88.809998,90.129997,90.129997,9520000
1968-03-12,90.129997,90.779999,89.389999,90.230003,90.230003,9250000
1968-03-13,90.230003,90.709999,89.400002,90.029999,90.029999,8990000
1968-03-14,89.75,89.75,87.809998,88.32,88.32,11640000
1968-03-15,88.32,89.75,87.610001,89.099998,89.099998,11210000
1968-03-18,89.110001,91.089996,89.110001,89.589996,89.589996,10800000
1968-03-19,89.589996,90.050003,88.610001,88.989998,88.989998,7410000
1968-03-20,88.989998,89.650002,88.480003,88.980003,88.980003,7390000
1968-03-21,88.980003,89.480003,88.050003,88.33000200000002,88.33000200000002,8580000
1968-03-22,88.33000200000002,89.139999,87.5,88.41999799999998,88.41999799999998,9900000
1968-03-25,88.41999799999998,88.879997,87.650002,88.33000200000002,88.33000200000002,6700000
1968-03-26,88.33000200000002,89.5,88.099998,88.93,88.93,8670000
1968-03-27,88.93,90.199997,88.879997,89.660004,89.660004,8970000
1968-03-28,89.660004,90.400002,89.050003,89.57,89.57,8000000
1968-03-29,89.57,90.919998,89.209999,90.199997,90.199997,9000000
1968-04-01,91.110001,93.550003,91.110001,92.480003,92.480003,17730000
1968-04-02,92.480003,93.440002,91.389999,92.639999,92.639999,14520000
1968-04-03,92.639999,95.129997,92.239998,93.470001,93.470001,19290000
1968-04-04,93.470001,94.589996,92.629997,93.839996,93.839996,14340000
1968-04-05,93.839996,94.510002,92.669998,93.290001,93.290001,12570000
1968-04-08,93.290001,95.449997,93.110001,94.949997,94.949997,13010000
1968-04-10,94.949997,97.110001,94.739998,95.669998,95.669998,20410000
1968-04-11,95.669998,96.93,94.809998,96.529999,96.529999,14230000
1968-04-15,96.529999,97.360001,95.330002,96.589996,96.589996,14220000
1968-04-16,96.589996,97.540001,95.720001,96.620003,96.620003,15680000
1968-04-17,96.620003,97.400002,95.760002,96.809998,96.809998,14090000
1968-04-18,96.809998,97.889999,96.120003,97.080002,97.080002,15890000
1968-04-19,97.080002,97.080002,95.150002,95.849998,95.849998,14560000
1968-04-22,95.849998,96.07,94.220001,95.32,95.32,11720000
1968-04-23,95.68,97.480003,95.68,96.620003,96.620003,14010000
1968-04-24,96.620003,97.809998,95.980003,96.919998,96.919998,14810000
1968-04-25,96.919998,97.480003,95.68,96.620003,96.620003,14430000
1968-04-26,96.620003,97.830002,96.220001,97.209999,97.209999,13500000
1968-04-29,97.209999,98.610001,96.809998,97.970001,97.970001,12030000
1968-04-30,97.970001,98.169998,96.580002,97.459999,97.459999,14380000
1968-05-01,97.459999,98.610001,96.839996,97.970001,97.970001,14440000
1968-05-02,97.970001,99.18,97.529999,98.589996,98.589996,14260000
1968-05-03,98.589996,100.190002,97.980003,98.660004,98.660004,17990000
1968-05-06,98.660004,99.110001,97.269997,98.349998,98.349998,12160000
1968-05-07,98.349998,99.589996,97.860001,98.900002,98.900002,13920000
1968-05-08,98.900002,99.739998,98.25,98.910004,98.910004,13120000
1968-05-09,98.910004,99.470001,97.68,98.389999,98.389999,12890000
1968-05-10,98.389999,99.300003,97.760002,98.5,98.5,11700000
1968-05-13,98.5,99.099998,97.519997,98.190002,98.190002,11860000
1968-05-14,98.190002,98.849998,97.330002,98.120003,98.120003,13160000
1968-05-15,98.120003,98.790001,97.32,98.07,98.07,13180000
1968-05-16,98.07,98.690002,97.050003,97.599998,97.599998,13030000
1968-05-17,97.599998,97.809998,96.110001,96.900002,96.900002,11830000
1968-05-20,96.900002,97.410004,95.800003,96.449997,96.449997,11180000
1968-05-21,96.449997,97.519997,95.919998,96.93,96.93,13160000
1968-05-22,96.93,98.169998,96.470001,97.18,97.18,14200000
1968-05-23,97.18,97.790001,96.379997,96.970001,96.970001,12840000
1968-05-24,96.970001,97.730003,96.209999,97.150002,97.150002,13300000
1968-05-27,97.150002,97.809998,96.290001,96.989998,96.989998,12720000
1968-05-28,96.989998,98.199997,96.410004,97.620003,97.620003,13850000
1968-05-29,97.620003,98.739998,97.010002,97.919998,97.919998,14100000
1968-05-31,97.919998,99.400002,97.660004,98.68,98.68,13090000
1968-06-03,98.720001,100.620003,98.720001,99.989998,99.989998,14970000
1968-06-04,99.989998,101.260002,99.32,100.379997,100.379997,18030000
1968-06-05,100.379997,101.129997,99.260002,99.889999,99.889999,15590000
1968-06-06,99.889999,101.589996,99.5,100.650002,100.650002,16130000
1968-06-07,100.650002,101.889999,100.239998,101.269997,101.269997,17320000
1968-06-10,101.269997,102.25,100.419998,101.410004,101.410004,14640000
1968-06-11,101.410004,102.400002,100.739998,101.660004,101.660004,15700000
1968-06-13,101.660004,102.839996,100.550003,101.25,101.25,21350000
1968-06-14,101.25,101.82,99.980003,101.129997,101.129997,14690000
1968-06-17,101.129997,101.709999,99.43,100.129997,100.129997,12570000
1968-06-18,100.129997,101.089996,99.43,99.989998,99.989998,13630000
1968-06-20,99.989998,101.599998,99.519997,101.510002,101.510002,16290000
1968-06-21,101.510002,101.589996,99.800003,100.660004,100.660004,13450000
1968-06-24,100.660004,101.480003,99.660004,100.389999,100.389999,12320000
1968-06-25,100.389999,101.099998,99.279999,100.080002,100.080002,13200000
1968-06-27,100.080002,101.010002,99.110001,99.980003,99.980003,15370000
1968-06-28,99.980003,100.629997,98.910004,99.580002,99.580002,12040000
1968-07-01,99.580002,100.330002,98.769997,99.400002,99.400002,11280000
1968-07-02,99.400002,100.599998,98.599998,99.739998,99.739998,13350000
1968-07-03,99.739998,101.360001,99.599998,100.910004,100.910004,14390000
1968-07-08,100.910004,102.760002,100.720001,101.940002,101.940002,16860000
1968-07-09,101.940002,102.93,101.190002,102.230003,102.230003,16540000
1968-07-11,102.230003,103.669998,101.410004,102.389999,102.389999,20290000
1968-07-12,102.389999,103.239998,101.389999,102.339996,102.339996,14810000
1968-07-15,102.339996,103.150002,101.440002,102.260002,102.260002,13390000
1968-07-16,102.260002,102.720001,100.970001,101.699997,101.699997,13380000
1968-07-18,101.699997,102.650002,100.489998,101.440002,101.440002,17420000
1968-07-19,101.440002,101.82,99.800003,100.459999,100.459999,14620000
1968-07-22,100.459999,100.879997,98.510002,99.330002,99.330002,13530000
1968-07-23,99.330002,99.93,97.889999,99.209999,99.209999,13570000
1968-07-25,99.209999,100.07,97.43,97.940002,97.940002,16140000
1968-07-26,97.940002,99.139999,97.220001,98.339996,98.339996,11690000
1968-07-29,98.339996,98.779999,96.889999,97.650002,97.650002,10940000
1968-07-30,97.650002,98.620003,96.839996,97.739998,97.739998,10250000
1968-08-01,97.739998,98.82,96.779999,97.279999,97.279999,14380000
1968-08-02,97.279999,97.470001,95.790001,96.629997,96.629997,9860000
1968-08-05,96.629997,97.510002,95.949997,96.849998,96.849998,8850000
1968-08-06,96.849998,97.82,96.419998,97.25,97.25,9620000
1968-08-08,97.25,98.32,96.580002,97.040001,97.040001,12920000
1968-08-09,97.040001,97.559998,96.110001,97.010002,97.010002,8390000
1968-08-12,97.010002,98.489998,96.720001,98.010002,98.010002,10420000
1968-08-13,98.010002,99.199997,97.68,98.529999,98.529999,12730000
1968-08-15,98.529999,99.360001,97.480003,98.07,98.07,12710000
1968-08-16,98.07,99.209999,97.620003,98.68,98.68,9940000
1968-08-19,98.68,99.639999,98.160004,99.0,99.0,9900000
1968-08-20,99.0,99.650002,98.080002,98.959999,98.959999,10640000
1968-08-22,98.959999,99.580002,97.709999,98.699997,98.699997,15140000
1968-08-23,98.699997,99.57,97.709999,98.690002,98.690002,9890000
1968-08-26,98.690002,99.669998,98.290001,98.940002,98.940002,9740000
1968-08-27,98.940002,99.610001,98.160004,98.809998,98.809998,9710000
1968-08-29,98.809998,99.489998,97.900002,98.739998,98.739998,10940000
1968-08-30,98.739998,99.519997,98.199997,98.860001,98.860001,8190000
1968-09-03,98.860001,99.889999,98.309998,99.32,99.32,8620000
1968-09-04,99.32,100.489998,98.949997,100.019997,100.019997,10040000
1968-09-05,100.019997,101.339996,99.629997,100.739998,100.739998,12980000
1968-09-06,100.739998,101.879997,100.230003,101.199997,101.199997,13180000
1968-09-09,101.199997,102.089996,100.470001,101.230003,101.230003,11890000
1968-09-10,101.230003,101.809998,100.120003,100.730003,100.730003,11430000
1968-09-12,100.730003,101.400002,99.699997,100.519997,100.519997,14630000
1968-09-13,100.519997,101.529999,99.889999,100.860001,100.860001,13070000
1968-09-16,100.860001,102.010002,100.330002,101.239998,101.239998,13260000
1968-09-17,101.239998,102.18,100.639999,101.5,101.5,13920000
1968-09-19,101.5,102.529999,100.839996,101.589996,101.589996,17910000
1968-09-20,101.589996,102.370003,100.809998,101.660004,101.660004,14190000
1968-09-23,101.660004,102.82,101.199997,102.239998,102.239998,11550000
1968-09-24,102.239998,103.209999,101.589996,102.589996,102.589996,15210000
1968-09-26,102.589996,103.629997,101.589996,102.360001,102.360001,18950000
1968-09-27,102.360001,103.07,101.360001,102.309998,102.309998,13860000
1968-09-30,102.309998,103.290001,101.709999,102.669998,102.669998,13610000
1968-10-01,102.669998,103.580002,101.800003,102.860001,102.860001,15560000
1968-10-03,102.860001,104.129997,102.339996,103.220001,103.220001,21110000
1968-10-04,103.220001,104.349998,102.650002,103.709999,103.709999,15350000
1968-10-07,103.709999,104.400002,102.93,103.699997,103.699997,12420000
1968-10-08,103.699997,104.449997,102.839996,103.739998,103.739998,14000000
1968-10-10,103.739998,104.300003,102.610001,103.290001,103.290001,17000000
1968-10-11,103.290001,103.900002,102.389999,103.18,103.18,12650000
1968-10-14,103.18,104.029999,102.480003,103.32,103.32,11980000
1968-10-15,103.32,104.25,102.660004,103.529999,103.529999,13410000
1968-10-17,103.809998,105.010002,103.809998,104.010002,104.010002,21060000
1968-10-18,104.010002,105.339996,103.540001,104.82,104.82,15130000
1968-10-21,104.82,105.779999,104.089996,104.989998,104.989998,14380000
1968-10-22,104.989998,105.480003,103.839996,104.57,104.57,13970000
1968-10-24,104.57,105.150002,103.150002,103.839996,103.839996,18300000
1968-10-25,103.839996,104.809998,103.139999,104.199997,104.199997,14150000
1968-10-28,104.199997,104.889999,103.160004,103.900002,103.900002,11740000
1968-10-29,103.900002,104.5,102.650002,103.300003,103.300003,12340000
1968-10-31,103.300003,104.57,102.43,103.410004,103.410004,17650000
1968-11-01,103.410004,104.300003,102.360001,103.059998,103.059998,14480000
1968-11-04,103.059998,103.690002,101.849998,103.099998,103.099998,10930000
1968-11-06,103.099998,104.410004,102.449997,103.269997,103.269997,12640000
1968-11-07,103.269997,104.470001,102.309998,103.5,103.5,11660000
1968-11-08,103.5,104.589996,102.959999,103.949997,103.949997,14250000
1968-11-12,103.949997,105.279999,103.510002,104.620003,104.620003,17250000
1968-11-13,104.620003,105.760002,104.080002,105.129997,105.129997,15660000
1968-11-14,105.129997,106.010002,104.339996,105.199997,105.199997,14900000
